omm_id;hydro_year;Date;helio;hr;hr_max/mes;hr_min/mes;nub;prcp_PMDA;prcp_PTA;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed
87467;1966;1967-01-31;10.24;58.26;87.0;43.0;2.74;28.6;92.3;996.36;1009.21;15.48;38.6;25.16;10.1;36.0;16.5;4.86
87467;1966;1967-02-28;10.26;60.5;94.0;46.0;2.18;53.2;161.6;998.48;1011.49;15.28;36.1;24.28;9.1;36.0;20.6;4.99
87467;1966;1967-03-31;7.92;55.52;81.0;33.0;2.81;67.0;68.3;1000.1;1013.2;11.35;37.9;21.9;6.3;36.0;21.6;4.62
87467;1966;1967-04-30;6.67;76.43;98.0;60.0;2.9;57.8;126.3;1002.64;1015.93;13.66;33.4;18.49;2.5;36.0;20.6;4.24
87467;1966;1967-05-31;4.36;77.45;99.0;53.0;4.32;14.8;16.4;999.65;1012.9;12.96;32.3;17.77;6.3;23.0;23.7;5.63
87467;1967;1967-06-30;4.96;73.17;98.0;45.0;3.93;4.9;11.8;1005.45;1019.3;1.16;18.8;6.66;-10.0;36.0;16.5;4.54
87467;1967;1967-07-31;5.46;75.79;99.0;45.0;3.86;17.6;25.5;1003.78;1017.48;5.36;22.3;10.25;-2.6;36.0;16.5;5.15
87467;1967;1967-08-31;5.92;72.81;96.0;22.0;3.55;27.0;38.5;1002.43;1016.0;5.64;23.0;11.38;-3.1;34.0;23.2;5.12
87467;1967;1967-09-30;6.17;68.53;98.0;40.0;3.27;63.2;96.30000000000001;1002.51;1015.98;7.88;29.2;14.67;-2.1;36.0;82.8;6.71
87467;1967;1967-10-31;6.54;82.19;99.0;68.0;4.45;59.6;299.4;999.15;1012.41;14.84;29.5;18.17;4.4;36.0;26.2;6.37
87467;1967;1967-11-30;9.52;66.67;92.0;41.0;3.33;38.6;59.4;999.46;1012.76;14.45;32.7;21.64;7.0;36.0;16.5;5.03
87467;1967;1967-12-31;9.06;49.35;97.0;28.0;2.58;19.1;49.1;997.43;1010.32;13.87;39.0;26.77;7.6;34.0;18.0;5.95
87467;1967;1968-01-31;9.41;57.71;89.0;32.0;3.16;17.8;55.9;998.11;1011.02;14.95;38.0;25.13;8.2;36.0;18.0;5.29
87467;1967;1968-02-29;9.68;56.72;90.0;32.0;2.55;26.6;81.1;997.06;1010.01;14.88;37.9;25.43;7.7;36.0;15.4;5.95
87467;1967;1968-03-31;7.89;69.68;94.0;44.0;3.1;76.0;159.7;1001.23;1014.42;14.65;39.0;21.3;5.2;36.0;15.4;4.85
87467;1967;1968-04-30;8.53;57.63;84.0;43.0;1.97;0.9;0.9;1004.11;1017.58;6.56;31.2;16.03;-0.7;36.0;20.6;4.37
87467;1967;1968-05-31;7.79;55.35;86.0;32.0;2.29;3.6;4.7;1005.17;1018.82;2.66;30.7;12.62;-4.4;36.0;24.7;4.4
87467;1968;1968-06-30;2.72;85.37;99.0;65.0;5.93;33.7;72.60000000000001;1005.63;1019.37;8.51;26.2;11.26;1.5;36.0;18.0;4.64
87467;1968;1968-07-31;4.32;81.03;100.0;57.0;4.71;0.4;0.4;1005.07;1018.68;9.61;25.7;13.3;-2.7;23.0;12.9;4.89
87467;1968;1968-08-31;4.4;78.16;94.0;51.0;3.48;10.7;24.1;1005.02;1018.55;9.16;30.1;13.42;-2.7;36.0;19.5;5.81
87467;1968;1968-09-30;7.5;61.5;95.0;37.0;3.3;28.4;34.9;1004.25;1017.71;6.71;33.8;15.25;-2.3;36.0;20.6;6.83
87467;1968;1968-10-31;5.61;77.77;97.0;51.0;4.77;48.0;110.2;1000.26;1013.62;12.78;33.0;17.3;4.5;36.0;12.9;6.58
87467;1968;1968-11-30;9.68;62.33;85.0;39.0;3.47;11.3;37.4;997.49;1010.46;16.28;37.5;24.79;8.4;36.0;14.9;5.46
87467;1968;1968-12-31;8.11;64.55;93.0;39.0;3.68;37.0;167.7;996.18;1009.06;15.83;41.6;23.86;7.9;36.0;19.0;5.9
87467;1968;1969-01-31;10.99;59.06;88.0;42.0;2.42;19.7;62.7;995.14;1007.99;16.37;41.2;25.93;10.0;36.0;12.3;4.65
87467;1968;1969-02-28;9.48;61.14;93.0;42.0;2.96;27.0;97.2;996.56;1009.38;16.03;37.4;25.06;8.1;36.0;12.3;5.21
87467;1968;1969-03-31;7.55;70.23;94.0;49.0;3.1;39.6;145.20000000000002;1000.03;1013.17;15.64;37.0;22.11;8.4;36.0;12.3;5.32
87467;1968;1969-04-30;8.32;67.43;94.0;48.0;2.63;25.2;36.0;1000.74;1013.97;12.41;32.6;19.43;4.8;36.0;12.9;4.67
87467;1968;1969-05-31;4.96;79.42;99.0;60.0;4.03;14.9;42.8;1001.16;1014.57;11.59;30.6;15.8;-0.1;36.0;16.5;5.0
87467;1969;1969-06-30;5.18;75.33;98.0;53.0;3.3;5.6;14.7;1002.59;1016.35;6.03;30.1;10.98;-4.3;36.0;18.0;6.3
87467;1969;1969-07-31;5.14;72.84;94.0;57.0;3.74;8.7;10.2;1003.55;1017.25;6.4;32.1;11.94;-4.5;36.0;16.5;6.29
87467;1969;1969-08-31;7.58;54.81;94.0;31.0;2.48;5.5;5.5;1004.73;1018.37;0.29;26.7;10.65;-7.6;36.0;23.7;5.99
87467;1969;1969-09-30;6.14;53.73;97.0;23.0;3.7;15.4;44.8;999.63;1013.01;5.5;34.2;16.84;-0.8;36.0;30.9;6.88
87467;1969;1969-10-31;8.16;53.23;89.0;30.0;2.87;23.1;34.6;1001.19;1014.58;5.72;33.0;17.05;-1.0;36.0;25.2;7.82
87467;1969;1969-11-30;8.8;65.2;96.0;39.0;3.43;62.7;162.5;998.33;1011.51;12.71;34.8;20.66;4.5;36.0;27.8;6.68
87467;1969;1969-12-31;8.92;66.39;87.0;44.0;2.84;16.3;46.900000000000006;998.16;1011.17;16.54;37.6;24.11;11.9;36.0;16.5;4.97
87467;1969;1970-01-31;8.45;68.32;93.0;44.0;3.26;43.0;122.8;997.81;1010.64;16.27;36.4;23.48;10.0;36.0;20.6;5.03
87467;1969;1970-02-28;9.59;74.61;96.0;51.0;2.75;62.5;130.8;997.68;1010.73;18.0;39.0;23.54;7.4;36.0;25.2;4.98
87467;1969;1970-03-31;7.11;76.81;94.0;58.0;3.71;71.2;147.2;999.94;1012.97;16.84;36.4;21.72;8.7;36.0;16.5;5.0
87467;1969;1970-04-30;7.7;76.93;97.0;63.0;2.6;6.0;12.5;999.83;1013.02;15.4;35.4;20.38;7.4;36.0;18.0;4.61
87467;1969;1970-05-31;4.5;76.68;100.0;46.0;3.58;13.7;22.6;1001.25;1014.82;8.42;28.1;13.29;0.1;36.0;19.0;4.43
87467;1970;1970-06-30;5.14;75.63;98.0;43.0;3.5;1.7;5.9;1004.36;1017.89;4.39;21.4;9.63;-3.3;36.0;20.6;5.0
87467;1970;1970-07-31;5.75;68.97;97.0;44.0;2.81;24.6;24.900000000000002;1004.63;1018.42;3.15;29.5;9.78;-5.7;36.0;28.3;6.69
87467;1970;1970-08-31;7.2;62.81;94.0;35.0;2.1;7.0;9.6;1004.54;1018.41;2.62;30.9;10.77;-4.0;36.0;20.6;6.1
87467;1970;1970-09-30;6.26;58.87;98.0;31.0;3.17;26.4;52.8;1001.19;1014.61;6.41;31.4;16.28;-1.9;36.0;25.7;7.12
87467;1970;1970-10-31;6.86;73.16;92.0;54.0;3.94;46.5;112.6;1000.99;1014.47;10.33;31.0;15.74;1.1;36.0;19.0;6.31
87467;1970;1970-11-30;9.66;62.17;87.0;35.0;2.07;17.8;41.400000000000006;999.94;1013.2;10.31;32.6;18.91;3.4;34.0;24.2;6.27
87467;1970;1970-12-31;8.11;57.13;94.0;32.0;2.32;82.2;127.00000000000001;994.39;1007.36;12.15;40.1;22.69;4.8;36.0;18.0;6.07
87467;1970;1971-01-31;8.02;76.71;98.0;59.0;3.71;39.8;170.0;994.73;1007.81;17.51;34.6;22.3;9.3;36.0;20.6;5.34
87467;1970;1971-02-28;8.86;76.82;94.0;59.0;3.14;45.6;126.9;998.75;1011.94;16.08;33.1;20.76;6.7;36.0;18.0;4.83
87467;1970;1971-03-31;7.26;77.19;98.0;63.0;3.29;40.5;98.1;998.75;1011.95;15.21;33.0;20.18;4.0;36.0;20.6;4.49
87467;1970;1971-04-30;7.2;76.83;94.0;67.0;2.9;37.0;70.0;1002.32;1015.84;9.66;31.4;14.42;0.4;36.0;24.2;4.5
87467;1970;1971-05-31;6.66;77.65;100.0;64.0;2.29;39.0;50.3;1004.1;1017.79;7.02;30.1;11.51;-3.1;36.0;14.9;4.66
87467;1971;1971-06-30;4.82;74.43;95.0;50.0;3.0;3.4;3.9999999999999996;1004.84;1018.92;1.17;23.0;6.32;-8.2;36.0;25.7;4.85
87467;1971;1971-07-31;5.53;76.97;99.0;48.0;3.06;33.6;67.3;1001.47;1015.01;6.87;29.0;11.57;-3.2;36.0;21.6;5.71
87467;1971;1971-08-31;6.79;72.58;96.0;56.0;2.39;12.4;22.1;1003.86;1017.54;5.96;26.5;11.48;-2.8;36.0;18.0;5.53
87467;1971;1971-09-30;6.69;79.67;97.0;63.0;3.07;55.7;66.5;1001.75;1015.21;10.87;28.5;14.96;2.2;36.0;23.2;5.8
87467;1971;1971-10-31;8.33;64.97;95.0;43.0;2.77;46.0;59.0;1003.16;1016.36;10.12;34.5;17.95;-0.6;36.0;20.6;6.33
87467;1971;1971-11-30;8.06;58.07;83.0;33.0;2.27;17.5;59.7;998.32;1011.43;12.05;36.6;22.08;5.0;36.0;18.0;5.29
87467;1971;1971-12-31;8.5;51.42;91.0;35.0;2.19;29.9;88.7;992.82;1005.5;12.44;41.9;24.64;3.7;36.0;25.7;6.63
87467;1971;1972-01-31;8.86;64.55;95.0;39.0;2.74;51.7;133.0;995.35;1008.45;16.93;41.3;25.35;9.4;36.0;25.7;5.25
87467;1971;1972-02-29;8.12;65.38;92.0;39.0;2.66;23.6;58.800000000000004;997.87;1010.92;15.18;38.6;23.28;11.1;36.0;25.7;5.64
87467;1971;1972-03-31;6.82;69.19;91.0;42.0;3.13;36.9;71.0;999.31;1012.55;12.49;35.7;19.34;3.9;36.0;15.4;6.19
87467;1971;1972-04-30;7.26;75.23;96.0;62.0;2.73;10.0;23.4;1002.14;1015.54;11.22;31.4;16.44;1.4;36.0;15.4;4.97
87467;1971;1972-05-31;3.6;75.87;95.0;49.0;4.74;1.3;2.1;999.14;1012.54;11.2;32.4;16.1;1.4;36.0;21.1;5.91
87467;1972;1972-06-30;2.45;83.8;100.0;47.0;5.63;72.7;95.39999999999999;1000.66;1014.24;8.94;23.2;12.13;1.5;36.0;15.9;4.52
87467;1972;1972-07-31;5.02;77.48;98.0;55.0;3.35;15.7;23.2;1002.04;1015.84;4.5;27.4;8.94;-6.2;36.0;23.7;6.35
87467;1972;1972-08-31;4.33;77.94;97.0;53.0;4.9;19.7;50.1;1001.19;1014.89;5.99;28.5;10.36;-6.8;36.0;18.0;6.97
87467;1972;1972-09-30;6.69;78.13;98.0;65.0;3.77;68.2;190.0;1000.33;1013.85;9.75;27.4;13.94;-1.6;36.0;23.2;6.91
87467;1972;1972-10-31;7.19;70.23;91.0;49.0;3.71;57.0;81.4;1001.13;1014.45;9.66;31.7;15.77;-2.4;34.0;20.6;6.89
87467;1972;1972-11-30;8.02;73.47;95.0;57.0;2.9;26.2;102.8;999.13;1012.38;13.29;31.2;18.84;4.8;36.0;18.5;5.6
87467;1972;1972-12-31;7.54;67.26;89.0;46.0;3.42;39.7;99.2;997.96;1011.0;16.02;37.0;23.34;11.4;36.0;24.7;4.83
87467;1972;1973-01-31;8.08;73.29;92.0;48.0;3.13;48.7;131.9;996.18;1009.21;18.04;37.3;23.81;7.9;36.0;20.6;5.24
87467;1972;1973-02-28;7.9;80.46;97.0;67.0;3.61;30.0;143.7;997.45;1010.58;17.51;33.7;21.58;8.0;36.0;15.9;4.74
87467;1972;1973-03-31;6.94;83.19;98.0;72.0;3.58;102.7;248.39999999999998;999.19;1012.31;18.07;31.6;21.57;9.0;36.0;18.0;4.03
87467;1972;1973-04-30;5.02;85.17;99.0;66.0;4.67;30.0;67.3;1001.24;1014.63;13.51;27.3;16.51;5.4;36.0;20.6;4.37
87467;1972;1973-05-31;4.86;82.65;98.0;56.0;3.71;13.4;17.5;1004.48;1018.16;8.64;23.4;11.97;-1.6;36.0;17.0;3.9
87467;1973;1973-06-30;3.76;86.8;100.0;68.0;4.6;130.0;183.9;1000.11;1013.75;8.97;23.1;11.4;-0.4;36.0;21.6;5.22
87467;1973;1973-07-31;3.32;88.61;99.0;73.0;5.13;27.5;68.3;1005.66;1019.55;5.81;19.0;7.76;-4.9;36.0;16.5;4.73
87467;1973;1973-08-31;8.04;68.58;90.0;48.0;2.26;0.0;0.0;1007.2;1021.01;3.39;23.5;9.8;-3.9;36.0;18.0;5.06
87467;1973;1973-09-30;8.27;63.17;84.0;48.0;2.2;8.3;11.3;1006.04;1019.71;4.69;28.6;12.39;-5.2;36.0;16.5;6.0
87467;1973;1973-10-31;8.54;74.16;95.0;60.0;3.0;46.6;110.69999999999999;999.62;1012.99;11.86;31.4;17.13;4.6;36.0;23.2;7.01
87467;1973;1973-11-30;8.38;66.43;90.0;46.0;2.7;14.0;65.7;1001.15;1014.45;11.16;35.7;18.62;1.5;36.0;25.2;5.64
87467;1973;1973-12-31;7.45;68.55;93.0;45.0;3.35;16.1;50.2;997.84;1010.91;14.97;36.2;21.96;7.5;36.0;25.7;4.08
87467;1973;1974-01-31;8.35;66.32;92.0;43.0;3.13;19.0;44.2;995.39;1008.33;17.13;39.3;24.84;9.9;36.0;15.9;6.06
87467;1973;1974-02-28;6.68;73.71;97.0;53.0;3.79;26.1;54.900000000000006;998.84;1012.02;16.59;36.0;22.22;9.3;36.0;18.0;4.33
87467;1973;1974-03-31;8.69;73.45;89.0;55.0;2.35;42.0;80.3;999.56;1012.74;15.14;34.5;20.93;2.6;36.0;15.4;4.6
87467;1973;1974-04-30;8.29;64.73;76.0;48.0;1.67;3.1;5.0;1003.05;1016.4;10.53;33.1;18.28;-0.7;36.0;19.5;4.56
87467;1973;1974-05-31;4.05;83.74;100.0;58.0;4.55;33.8;98.0;1001.73;1015.23;11.49;30.3;14.73;2.3;36.0;21.1;5.37
87467;1974;1974-06-30;6.11;79.2;99.0;55.0;2.73;0.3;0.3;1001.77;1015.56;5.02;23.1;9.06;-5.0;36.0;15.4;4.35
87467;1974;1974-07-31;4.35;86.1;100.0;71.0;4.42;44.8;115.8;1004.87;1018.57;8.79;26.1;11.35;-1.1;36.0;24.7;3.67
87467;1974;1974-08-31;7.03;68.55;96.0;50.0;2.97;4.0;7.6;1003.61;1017.37;3.75;29.2;10.17;-6.2;36.0;22.1;5.67
87467;1974;1974-09-30;6.87;68.67;98.0;42.0;3.1;15.8;44.8;1006.06;1019.75;5.34;26.4;11.84;-6.7;36.0;18.0;5.5
87467;1974;1974-10-31;8.23;66.84;93.0;38.0;2.58;10.6;40.4;1001.61;1015.04;9.12;31.8;16.42;-0.9;36.0;15.4;4.9
87467;1974;1974-11-30;8.86;51.17;91.0;27.0;2.27;31.6;40.900000000000006;997.51;1010.69;8.14;36.0;20.55;3.5;36.0;24.7;5.86
87467;1974;1974-12-31;7.44;65.45;93.0;39.0;3.03;58.0;110.69999999999999;998.38;1011.51;13.6;36.4;21.4;6.5;36.0;25.7;4.49
87467;1974;1975-01-31;7.71;67.94;96.0;43.0;3.0;45.6;133.8;997.54;1010.59;15.91;37.8;23.17;10.1;36.0;20.6;4.05
87467;1974;1975-02-28;8.91;67.71;89.0;52.0;2.54;31.6;59.7;996.82;1009.78;15.58;38.6;22.72;7.6;36.0;20.6;4.02
87467;1974;1975-03-31;5.6;82.45;95.0;68.0;3.35;105.5;224.5;1000.12;1013.36;16.34;35.8;19.84;6.1;36.0;26.2;3.65
87467;1974;1975-04-30;5.91;82.37;97.0;65.0;3.13;24.0;47.0;1000.66;1014.04;13.35;30.5;16.89;3.2;36.0;23.7;3.54
87467;1974;1975-05-31;3.8;88.03;99.0;75.0;4.68;33.2;90.4;1002.42;1015.93;12.27;28.5;14.54;2.6;36.0;18.0;4.17
87467;1975;1975-06-30;4.61;88.97;100.0;74.0;3.83;22.5;46.1;1003.1;1016.71;10.81;25.1;12.88;-0.9;36.0;18.0;4.45
87467;1975;1975-07-31;5.18;83.06;100.0;68.0;3.0;4.6;4.6;1004.91;1018.79;4.72;22.4;7.77;-7.4;36.0;18.0;3.56
87467;1975;1975-08-31;5.06;86.03;100.0;77.0;3.94;26.1;42.8;1004.79;1018.58;7.09;21.8;9.63;-0.6;36.0;11.8;4.51
87467;1975;1975-09-30;6.51;78.33;99.0;58.0;2.87;64.6;109.2;1003.08;1016.71;9.11;28.7;13.34;0.6;36.0;33.4;4.43
87467;1975;1975-10-31;8.82;71.71;88.0;59.0;2.42;14.3;48.0;1001.65;1015.09;10.3;28.9;15.98;-0.2;36.0;20.6;4.54
87467;1975;1975-11-30;8.67;62.97;93.0;37.0;2.83;27.1;77.3;998.49;1011.71;11.13;35.8;19.62;5.2;36.0;25.2;4.71
87467;1975;1975-12-31;9.11;46.58;76.0;34.0;1.65;12.0;37.8;995.67;1008.64;11.25;41.0;25.15;5.2;36.0;22.1;5.31
87467;1975;1976-01-31;7.68;74.03;92.0;55.0;2.97;156.9;350.4;995.97;1008.97;18.29;39.7;23.88;9.3;36.0;23.7;3.67
87467;1975;1976-02-29;8.67;77.66;96.0;63.0;2.9;53.0;166.3;997.68;1010.76;17.68;32.6;22.3;10.4;36.0;19.0;3.04
87467;1975;1976-03-31;6.1;78.26;92.0;59.0;3.42;12.3;21.3;1000.61;1013.94;13.97;30.8;18.35;3.2;36.0;16.5;3.98
87467;1975;1976-04-30;7.77;76.7;100.0;58.0;2.37;46.0;70.8;1002.87;1016.36;10.37;30.5;15.31;0.6;36.0;19.5;4.04
87467;1975;1976-05-31;5.15;85.97;99.0;68.0;3.55;33.1;62.8;1004.24;1017.85;9.84;29.0;12.59;-0.3;36.0;13.9;3.19
87467;1976;1976-06-30;5.89;74.2;93.0;54.0;3.17;0.0;0.0;1003.69;1017.5;3.72;28.8;8.86;-3.9;36.0;16.5;3.28
87467;1976;1976-07-31;5.56;73.1;98.0;48.0;3.23;8.0;8.0;1004.4;1018.22;3.59;29.4;9.1;-10.2;36.0;20.6;4.2
87467;1976;1976-08-31;5.18;82.23;100.0;57.0;3.65;39.6;80.2;1003.68;1017.42;6.76;25.6;10.24;-2.0;36.0;16.5;5.07
87467;1976;1976-09-30;6.76;67.63;96.0;50.0;2.87;3.6;5.6;1004.22;1017.87;6.11;32.0;12.8;-5.1;36.0;16.5;4.01
87467;1976;1976-10-31;6.4;73.87;93.0;53.0;3.42;29.1;88.9;1000.4;1013.79;11.09;32.2;16.46;4.4;36.0;40.1;4.9
87467;1976;1976-11-30;8.45;74.07;94.0;56.0;3.3;73.0;207.8;998.35;1011.58;14.44;35.1;19.93;6.0;36.0;25.2;4.9
87467;1976;1976-12-31;7.5;75.42;94.0;62.0;3.48;63.0;249.5;994.98;1008.03;17.0;36.2;22.21;9.7;36.0;30.4;4.3
87467;1976;1977-01-31;7.78;80.26;94.0;60.0;3.68;55.0;143.7;995.78;1008.79;19.66;37.0;23.85;13.2;36.0;26.2;3.27
87467;1976;1977-02-28;6.81;77.57;98.0;61.0;3.68;161.8;375.4;999.11;1012.19;18.1;37.2;22.79;10.0;36.0;26.2;2.98
87467;1976;1977-03-31;6.05;80.45;93.0;68.0;3.52;53.5;114.3;999.26;1012.43;16.89;35.0;20.89;2.4;36.0;19.5;3.12
87467;1976;1977-04-30;7.29;77.37;97.0;67.0;2.97;25.3;41.3;1001.24;1014.59;12.82;29.7;17.58;2.5;36.0;18.0;2.93
87467;1976;1977-05-31;5.84;78.16;98.0;63.0;3.16;15.0;25.7;1004.26;1017.94;7.31;26.1;11.73;-4.0;36.0;11.8;2.97
87467;1977;1977-06-30;4.01;82.17;99.0;59.0;3.77;16.2;22.099999999999998;1003.02;1016.73;7.75;26.0;11.2;-3.0;36.0;18.0;4.24
87467;1977;1977-07-31;3.81;80.29;99.0;56.0;4.87;9.1;9.5;998.94;1012.61;6.66;23.4;10.52;-4.0;36.0;20.6;4.31
87467;1977;1977-08-31;6.34;72.13;97.0;45.0;3.1;8.5;11.9;1003.93;1017.59;5.65;26.5;11.53;-2.6;36.0;11.8;3.34
87467;1977;1977-09-30;7.05;71.97;98.0;48.0;2.9;32.0;50.9;1002.77;1016.26;9.34;32.2;15.17;-3.1;36.0;15.9;4.47
87467;1977;1977-10-31;6.65;76.29;97.0;59.0;3.26;84.0;186.7;1000.05;1013.31;13.48;35.7;18.37;0.9;36.0;23.7;5.57
87467;1977;1977-11-30;7.42;67.62;81.0;49.0;2.37;31.0;65.9;998.59;1011.67;13.51;36.1;20.27;6.0;36.0;26.8;4.28
87467;1979;1979-11-30;3.94;79.4;94.0;62.0;4.27;60.0;172.6;998.12;1011.3;14.32;32.4;18.29;6.0;36.0;20.6;4.31
87467;1979;1979-12-31;5.43;76.16;97.0;55.0;3.74;55.6;93.5;997.22;1010.27;17.45;37.7;22.44;7.1;36.0;16.5;3.59
87467;1979;1980-01-31;7.66;56.77;83.0;39.0;2.45;3.1;9.3;995.15;1008.05;15.82;41.1;26.15;10.3;36.0;13.9;3.06
87467;1979;1980-02-29;7.84;65.41;87.0;47.0;3.14;28.0;76.6;995.09;1008.07;15.94;37.8;23.76;11.8;36.0;19.5;3.61
87467;1979;1980-03-31;6.84;78.19;90.0;69.0;3.19;70.0;112.5;996.62;1009.62;19.75;37.8;24.32;13.7;36.0;15.9;3.71
87467;1979;1980-04-30;3.11;86.43;98.0;67.0;5.17;60.0;154.8;996.33;1009.58;16.34;31.9;18.91;4.0;36.0;14.9;3.19
87467;1979;1980-05-31;3.79;85.65;96.0;66.0;4.81;23.2;52.5;999.3;1012.77;13.37;30.4;16.03;1.6;36.0;15.9;2.72
87467;1980;1980-06-30;3.36;81.67;96.0;66.0;4.4;13.3;25.900000000000002;1002.73;1016.48;6.74;23.1;10.03;-3.4;36.0;15.9;4.46
87467;1980;1980-07-31;5.55;71.84;97.0;56.0;2.71;4.0;4.0;1001.63;1015.41;3.75;26.1;9.29;-6.8;36.0;15.9;4.39
87467;1980;1980-08-31;4.96;67.29;92.0;49.0;2.87;0.6;0.6;1002.09;1015.78;5.14;27.7;11.9;-5.0;36.0;14.9;4.72
87467;1980;1980-09-30;5.51;56.33;89.0;39.0;2.1;8.7;16.7;1002.22;1015.77;4.37;32.7;14.01;-3.9;36.0;18.0;4.97
87467;1980;1980-10-31;4.48;76.1;96.0;53.0;3.87;29.3;97.9;1001.47;1014.83;13.07;33.4;17.84;0.0;36.0;15.9;5.16
87467;1980;1980-11-30;6.56;76.17;94.0;54.0;3.67;29.0;142.0;996.85;1010.03;14.73;34.7;19.53;3.4;36.0;15.9;5.18
87467;1980;1980-12-31;7.05;70.26;84.0;52.0;3.26;42.0;132.0;994.47;1007.45;17.47;36.3;23.84;6.6;36.0;20.1;2.9
