hydro_year;omm_id;id;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal;station_elev;n_station
1988;87534;65676640;2671.0;23727.0;1188.0;617.8;364624.3;370556.6;3142.0;8885.8;5985.1;3452.7;7594.0;3157.9;1340.5;0.0;50005;Laboulaye Aero
1988;9987009;72389720;2728.6;14631.0;0.0;608.8;0.0;0.0;2021.9;9004.9;0.0;3646.6;0.0;0.0;688.333333341;0.0;106580;Manfredi INTA
1989;1;82686735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1989;2;79035670;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17725.992;2961;Pueblo Andino
1989;87244;3854765;0.0;26125.0;1512.0;952.1;355438.9;368801.1;4700.9;9223.6;6889.3;2541.3;4860.0;1422.0;691.0;0.0;124465;Villa Maria del Rio Seco
1989;87328;11723070;1379.2;22295.0;1245.0;678.9;345853.5;369348.8;3559.8;9507.9;6758.0;4290.1;8060.0;2249.8;760.5;0.0;207685;Villa Dolores Aero
1989;87344;19591375;942.4;26072.0;1418.0;773.1;350056.4;369866.4;4189.7;8770.9;6379.8;4177.4;4387.0;3175.2000000000003;1265.7;0.0;173010;Cordoba Aero
1989;87345;27459680;2550.0;23225.0;1404.0;713.6;351953.7;0.0;3728.3;9110.9;6661.3;4586.4;4849.0;3621.5;414.6;0.0;155490;Cordoba Obs.
1989;87349;35327985;2579.0;23487.0;1371.0;823.8;355990.0;370303.6;3808.2;8751.3;6693.9;4331.5;8393.0;1643.4;848.7;0.0;123370;Pilar Obs.
1989;87453;43196290;1523.5;24355.0;1360.0;812.2;352112.7;369838.4;3484.6;8415.4;6115.5;4189.9;8196.0;4276.0;1728.7;0.0;153665;Rio Cuarto Aero
1989;87466;50165235;2346.8;25267.0;0.0;895.4;0.0;0.0;4418.8;8710.3;0.0;4245.3;0.0;0.0;1041.944444449;0.0;40150;Marcos Juarez INTA
1989;87467;57941560;2082.6;27844.0;1251.0;904.7;365374.8;370236.7;4412.6;8832.2;6214.3;4102.2;5549.0;2982.4;1390.3;0.0;41610;Marcos Juarez Aero
1989;87534;65809865;2473.6;25813.0;1401.0;895.1;364479.9;370414.3;3685.5;8587.4;5994.9;3743.1;6383.0;3211.5;1341.9;0.0;50005;Laboulaye Aero
1989;9987009;72522945;2183.9;14953.0;0.0;771.1;0.0;0.0;2475.8;8727.7;0.0;3692.6;0.0;0.0;488.055555557;0.0;106580;Manfredi INTA
1990;1;82819960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1990;2;71922656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27159.531;2691;Pueblo Andino
1990;87244;3987990;0.0;25862.0;1469.0;712.4;355531.9;369912.5;4788.9;9373.6;7043.0;3308.8;5030.0;1482.1;703.0;0.0;124465;Villa Maria del Rio Seco
1990;87328;11856295;1559.7;22984.0;1247.0;694.2;344986.4;368416.7;3852.8;9526.2;6773.7;4422.5;8485.0;2189.8;749.5;0.0;207685;Villa Dolores Aero
1990;87344;19724600;1407.3;26399.0;1485.0;811.2;345492.8;365027.4;4383.1;8986.1;6468.4;4250.3;4059.0;3158.1;1173.1;0.0;173010;Cordoba Aero
1990;87345;27592905;2585.0;23452.0;1476.0;687.7;352051.8;0.0;3917.3;9247.5;6751.8;4721.5;4890.0;3829.1;532.3;0.0;155490;Cordoba Obs.
1990;87349;35461210;2584.6;25020.0;1349.0;939.5;356117.9;370389.3;4041.5;8843.5;6511.3;4457.3;7781.0;1699.9;827.6;0.0;123370;Pilar Obs.
1990;87453;43329515;2188.7;25218.0;1299.0;976.9;352193.0;369920.1;3731.8;8294.3;6102.1;4265.7;5702.0;3681.8;1759.2;0.0;153665;Rio Cuarto Aero
1990;87466;50298460;2333.7;26136.0;0.0;1349.2;0.0;0.0;4600.9;8583.1;0.0;4431.8;0.0;0.0;918.055555562;0.0;40150;Marcos Juarez INTA
1990;87467;58074785;2445.3;29153.0;1241.0;1190.9;365538.4;370410.8;4708.5;8702.3;6167.5;4123.0;4972.0;2846.0;1319.9;0.0;41610;Marcos Juarez Aero
1990;87534;65943090;2282.5;25622.0;1384.0;852.4;364560.3;370497.3;4011.7;8527.2;6286.6;3844.5;6641.0;2622.1;1260.5;0.0;50005;Laboulaye Aero
1990;9987009;72656170;2308.3;22543.0;0.0;926.1;0.0;0.0;3853.7;8163.6;0.0;3608.3;0.0;0.0;1085.555555552;0.0;106580;Manfredi INTA
1991;1;83180637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1991;87244;4132689;0.0;27011.0;1603.0;1053.7;356253.1;369693.6;4724.8;8968.8;6754.8;4047.1;4820.0;1359.8;657.3;0.0;124806;Villa Maria del Rio Seco
1991;87328;12022551;1667.9;24080.0;1351.0;698.8;346677.5;370315.2;3783.2;9241.3;6478.0;4253.9;8633.0;2159.4;687.0;0.0;208254;Villa Dolores Aero
1991;87344;19912413;1292.7;26182.0;1530.0;952.5;351139.3;371054.1;4021.1;8564.8;6196.1;4098.5;3850.0;3031.8;1227.3;0.0;173484;Cordoba Aero
1991;87345;27802275;2402.8;24455.0;1504.0;948.3;352879.9;0.0;3873.0;8831.7;6462.1;4513.4;4824.0;3941.5;669.3;0.0;155916;Cordoba Obs.
1991;87349;35692137;2321.1;26762.0;1383.0;804.1;356844.5;371179.4;4044.8;8481.1;6083.6;4230.5;6689.0;1790.6;836.5;0.0;123708;Pilar Obs.
1991;87453;43581999;2015.2;26389.0;1373.0;853.5;352953.0;370797.8;3596.8;7891.3;5692.2;3925.0;6012.0;3752.2000000000003;1485.0;0.0;154086;Rio Cuarto Aero
1991;87466;50570037;2426.9;26666.0;0.0;975.1;0.0;0.0;4580.7;8351.0;0.0;4347.8;0.0;0.0;949.166666665;0.0;40260;Marcos Juarez INTA
1991;87467;58367667;2221.5;28975.0;1323.0;1058.6;366323.4;371213.8;4520.5;8436.5;6041.4;4065.1;5482.0;2866.2;1256.0;0.0;41724;Marcos Juarez Aero
1991;87534;66257529;2124.1;26322.0;1497.0;851.4;364325.3;370287.7;3900.4;8211.8;6004.9;3616.2;6784.0;2449.5;1139.4;0.0;50142;Laboulaye Aero
1991;9987009;72989001;2271.8;27639.0;0.0;872.0;0.0;0.0;4542.9;8412.8;0.0;3345.7;0.0;0.0;980.000000004;0.0;106872;Manfredi INTA
1992;1;83086775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1992;2;17814057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8329.016;666;Pueblo Andino
1992;87244;4254805;0.0;26835.0;1517.0;787.4;355524.1;363869.2;4717.1;9050.1;6739.2;4071.2;4434.0;1419.2;604.4;0.0;124465;Villa Maria del Rio Seco
1992;87328;12123110;1140.5;22965.0;1283.0;653.4;345909.1;369480.1;3544.5;9255.2;6496.5;4278.1;8734.0;2158.0;731.0;0.0;207685;Villa Dolores Aero
1992;87344;19991415;1063.2;25590.0;1483.0;1129.6;350653.7;370528.6;3933.9;8556.7;6217.9;4102.7;4163.0;3334.5;1327.6;0.0;173010;Cordoba Aero
1992;87345;27859720;2339.7;23943.0;1408.0;1145.8;352140.3;339545.9;3816.3;8898.4;6490.7;4549.0;4630.0;2659.2;324.2;0.0;155490;Cordoba Obs.
1992;87349;35728025;2356.2;26464.0;1377.0;1124.5;356059.9;366297.9;4004.9;8441.3;6092.9;4221.8;7124.0;2723.0;1102.6;0.0;123370;Pilar Obs.
1992;87453;43596330;1424.5;23734.0;1220.0;770.3;322406.2;338721.2;3029.4;7102.4;5038.1;3406.8;5049.0;4527.2;2024.2;0.0;153665;Rio Cuarto Aero
1992;87466;50565275;2522.4;26287.0;0.0;1155.4;0.0;0.0;4544.8;8420.5;0.0;4317.3;0.0;0.0;947.222222212;0.0;40150;Marcos Juarez INTA
1992;87467;58341600;2310.6;28384.0;1240.0;1245.2;365548.4;370426.9;4375.4;8534.8;6029.6;3967.1;5555.0;2943.3;1363.5;0.0;41610;Marcos Juarez Aero
1992;87534;66209905;1956.4;25624.0;1407.0;1141.6;364521.3;370474.3;3747.6;8290.8;6060.5;3628.7;6204.0;2530.6;1169.1;0.0;50005;Laboulaye Aero
1992;9987009;72922985;2371.6;27098.0;0.0;862.0;0.0;0.0;4396.1;8437.0;0.0;3554.7;0.0;0.0;1027.777777778;0.0;106580;Manfredi INTA
1993;1;83220000;0.0;0.0;0.0;1249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1993;2;87946750;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41478.948;3285;Pueblo Andino
1993;87244;4388030;0.0;25897.0;1352.0;991.3;355568.2;327291.1;4434.9;9095.8;6723.1;4089.1;5869.0;1233.5;570.9;0.0;124465;Villa Maria del Rio Seco
1993;87328;12256335;941.1;21843.0;1171.0;715.0;345990.3;369588.0;3468.4;9306.7;6689.9;4063.1;7987.0;1781.4;665.7;0.0;207685;Villa Dolores Aero
1993;87344;20124640;1733.3;24255.0;1370.0;835.3000000000001;320563.0;370197.9;3517.8;8585.5;6177.1;3937.3;4221.0;3099.9;1291.6;0.0;173010;Cordoba Aero
1993;87345;27992945;2463.7;23084.0;1314.0;741.5;352218.2;370001.0;3532.1;9015.7;6455.1;4304.6;4350.0;2600.0;417.7;0.0;155490;Cordoba Obs.
1993;87349;35861250;2342.8;25284.0;1330.0;630.8;325836.2;368351.2;3649.3;8471.0;6038.5;4078.0;7283.0;2743.3;1158.2;0.0;123370;Pilar Obs.
1993;87453;43729555;1807.0;25061.0;1331.0;871.4;322385.5;370091.3;3329.2;8085.8;5750.9;3859.9;6675.0;4736.7;2027.5;0.0;153665;Rio Cuarto Aero
1993;87466;50698500;2563.5;26720.0;0.0;1039.9;0.0;0.0;4568.6;8354.5;0.0;4213.9;0.0;0.0;927.777777776;0.0;40150;Marcos Juarez INTA
1993;87467;58474825;2380.0;29151.0;1214.0;1242.5;334491.7;370437.6;4462.4;8474.4;5923.2;3884.3;6058.0;3126.7;1324.2;0.0;41610;Marcos Juarez Aero
1993;87534;66343130;2106.7;25414.0;1297.0;981.1;333618.1;370522.2;3602.4;8324.9;5966.6;3406.5;6757.0;2303.2;982.0;0.0;50005;Laboulaye Aero
1993;9987009;73056210;2456.3;26811.0;0.0;705.0;0.0;0.0;4347.0;8508.7;0.0;3408.6;0.0;0.0;899.722222223;0.0;106580;Manfredi INTA
1994;1;83353225;0.0;0.0;0.0;881.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1994;2;88079975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24591.611;3285;Pueblo Andino
1994;87244;4521255;0.0;25236.0;1338.0;507.6;355384.6;347441.6;4657.1;9456.3;7085.8;4489.1;5403.0;1172.2;576.6;0.0;124465;Villa Maria del Rio Seco
1994;87328;12389560;1304.8;21719.0;1257.0;461.7;343815.8;368180.0;4101.0;9798.6;7351.0;4505.5;8547.0;1802.0;728.2;0.0;207685;Villa Dolores Aero
1994;87344;20257865;2310.5;24717.0;1439.0;704.4;144903.3;370178.4;3993.8;9006.4;6505.9;4200.3;4639.0;3456.7000000000003;1255.8;0.0;173010;Cordoba Aero
1994;87345;28126170;2535.9;22718.0;1332.0;644.1;352119.6;369840.9;3801.1;9382.8;6811.5;4617.9;4365.0;2993.8;559.1;0.0;155490;Cordoba Obs.
1994;87349;35994475;2521.5;24336.0;1455.0;651.5;60520.8;370203.6;3762.7;8934.9;6412.7;4338.4;7012.0;2873.4;1067.0;0.0;123370;Pilar Obs.
1994;87453;43862780;2108.9;24380.0;1365.0;961.8;58919.4;369892.3;3391.6;8274.5;5966.0;4086.7;5381.0;4006.1;1569.5;0.0;153665;Rio Cuarto Aero
1994;87466;50831725;2675.3;26495.0;0.0;811.5;0.0;0.0;4747.1;8603.5;0.0;4433.9;0.0;0.0;914.722222214;0.0;40150;Marcos Juarez INTA
1994;87467;58608050;2471.2;27919.0;1230.0;861.8;61157.8;370293.8;4419.0;8730.7;6171.4;4084.6;5516.0;3223.1;1278.3;0.0;41610;Marcos Juarez Aero
1994;87534;66476355;2513.2;25317.0;1308.0;974.5;61981.5;369341.3;3775.7;8404.0;6153.5;3627.6;5779.0;2271.5;957.9;0.0;50005;Laboulaye Aero
1994;9987009;73189435;2303.4;26719.0;0.0;534.9;0.0;0.0;4786.5;8796.6;0.0;3844.1;0.0;0.0;1236.944444455;0.0;106580;Manfredi INTA
1995;1;83715363;0.0;0.0;0.0;1200.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1995;2;88455063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20122.878;3294;Pueblo Andino
1995;87244;4667415;0.0;24348.0;1337.0;686.0;356356.3;369748.3;4346.2;9425.8;7047.9;4320.5;5543.0;1155.2;568.4;0.0;124806;Villa Maria del Rio Seco
1995;87328;12557277;2388.0;21574.0;1157.0;568.3;343870.5;370306.3;3660.9;9629.6;7028.2;4379.4;8506.0;1981.8;703.7;0.0;208254;Villa Dolores Aero
1995;87344;20447139;2690.0;23696.0;1354.0;961.6;351324.3;371179.6;3592.8;8998.8;6489.1;4112.5;4528.0;3999.6;1312.5;0.0;173484;Cordoba Aero
1995;87345;28337001;2645.0;22146.0;1323.0;946.8;353077.2;370852.0;3535.9;9326.1;6780.0;4649.8;4405.0;2511.9;536.6;0.0;155916;Cordoba Obs.
1995;87349;36226863;2775.9;23250.0;1257.0;709.7;356941.5;371255.8;3281.4;8913.5;6343.4;4234.9;7189.0;2895.4;954.4;0.0;123708;Pilar Obs.
1995;87453;44116725;2298.3;23021.0;1239.0;782.1;353096.4;370878.7;2967.2;8441.6;5998.7;4062.1;6842.0;3687.9;1589.8;0.0;154086;Rio Cuarto Aero
1995;87466;51104763;2762.3;25450.0;0.0;752.7;0.0;0.0;4695.9;8917.3;0.0;4518.9;0.0;0.0;889.722222216;0.0;40260;Marcos Juarez INTA
1995;87467;58902393;2668.9;27136.0;1142.0;773.1;366400.4;371315.7;4226.1;8900.2;6199.6;3972.1;5101.0;2941.2;1193.5;0.0;41724;Marcos Juarez Aero
1995;87534;66792255;2725.4;23707.0;1215.0;893.8;363445.6;369341.4;3387.6;8715.2;6222.6;3521.8;6421.0;2310.7;978.0;0.0;50142;Laboulaye Aero
1995;9987009;73523727;2530.8;26979.0;0.0;663.5;0.0;0.0;4926.8;8655.6;0.0;3587.9;0.0;0.0;1100.833333331;0.0;106872;Manfredi INTA
1996;1;83620040;0.0;0.0;0.0;950.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1996;2;88346790;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11818.886;3285;Pueblo Andino
1996;87244;4788070;0.0;23806.0;1289.0;640.8;350746.9;363930.7;4139.5;9334.5;6897.4;3934.9;5751.0;1291.7;515.2;0.0;124465;Villa Maria del Rio Seco
1996;87328;12656375;2643.3;22360.0;1084.0;656.9;346054.1;369602.8;3601.4;9655.1;6747.9;4351.8;8191.0;2309.8;710.6;0.0;207685;Villa Dolores Aero
1996;87344;20524680;2877.0;23577.0;1280.0;715.8;350518.5;370321.3;3700.8;9044.8;6510.0;4182.5;4682.0;3604.2000000000003;1327.2;0.0;173010;Cordoba Aero
1996;87345;28392985;2756.2;22284.0;1190.0;738.8;352258.1;369981.6;3732.3;9466.2;6857.5;4669.9;4925.0;2726.1;411.2;0.0;155490;Cordoba Obs.
1996;87349;36261290;2858.0;23197.0;1146.0;605.9;356148.3;370417.7;3459.1;9109.6;6445.7;4298.3;6318.0;3065.7;1035.6;0.0;123370;Pilar Obs.
1996;87453;44129595;2473.6;22433.0;1219.0;685.7;349389.1;366963.6;3063.8;8645.5;6216.5;4218.5;7186.0;3880.1;1589.7;0.0;153665;Rio Cuarto Aero
1996;87466;51098540;2858.7;24922.0;0.0;488.6;0.0;0.0;4689.7;9106.8;0.0;4454.7;0.0;0.0;926.666666664;0.0;40150;Marcos Juarez INTA
1996;87467;58874865;2817.0;25996.0;1058.0;513.5;365527.7;370422.6;4126.6;7891.2;6379.0;3982.1;5427.0;3179.7;1266.2;0.0;41610;Marcos Juarez Aero
1996;87534;66743170;2817.1;24615.0;1158.0;736.5;364578.4;370470.8;3438.8;8959.0;6036.4;3623.8;6395.0;2520.5;916.6;0.0;50005;Laboulaye Aero
1996;9987009;73456250;2722.0;28768.0;0.0;616.1;0.0;0.0;5374.0;8938.8;0.0;3624.9;0.0;0.0;1222.500000002;0.0;106580;Manfredi INTA
1997;1;83753265;0.0;0.0;0.0;1153.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1997;2;88480015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30084.455;3285;Pueblo Andino
1997;87244;4921295;0.0;26623.0;1726.0;842.4;354295.8;369653.1;4550.4;8786.1;6683.9;4107.0;6057.0;1918.3;779.8;0.0;124465;Villa Maria del Rio Seco
1997;87328;12789600;2587.9;24203.0;1435.0;764.1;345646.5;369210.8;3912.8;9275.7;6572.8;4330.1;7881.0;2349.7;715.2;0.0;207685;Villa Dolores Aero
1997;87344;20657905;2189.0;26222.0;1700.0;1063.3;350175.4;370018.8;4000.6;8519.1;6165.3;4186.6;4276.0;3851.7000000000003;1242.1;0.0;173010;Cordoba Aero
1997;87345;28526210;2106.6;24443.0;1635.0;1021.6;339243.8;356365.9;4099.1;8548.8;6352.5;4516.7;4400.0;3016.1;430.2;0.0;155490;Cordoba Obs.
1997;87349;36394515;2366.4;26488.0;1553.0;1110.0;355779.2;370066.9;4041.6;8441.9;6173.1;4294.9;6015.0;2803.5;1065.3;0.0;123370;Pilar Obs.
1997;87453;44262820;1887.8;26071.0;1708.0;1111.9;352081.2;369849.5;3655.8;7887.6;5818.7;4224.7;5055.0;3925.5;1625.8;0.0;153665;Rio Cuarto Aero
1997;87466;51231765;2256.1;27187.0;0.0;886.3;0.0;0.0;4834.2;8369.8;0.0;4583.7;0.0;0.0;958.888888879;0.0;40150;Marcos Juarez INTA
1997;87467;59008090;2179.6;28634.0;1553.0;1083.2;365160.8;370061.0;4544.7;8574.7;6167.1;4245.1;5107.0;3447.3;1517.0;0.0;41610;Marcos Juarez Aero
1997;87534;66876395;2219.9;27958.0;1625.0;1573.1;364355.1;370261.0;3928.3;8075.4;5691.4;3905.0;5460.0;2313.1;857.9;0.0;50005;Laboulaye Aero
1997;9987009;73589475;2110.0;17830.0;0.0;729.9;0.0;0.0;2503.4;8277.0;0.0;3572.0;0.0;0.0;902.222222233;0.0;106580;Manfredi INTA
1998;1;83886490;0.0;0.0;0.0;1216.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1998;2;88613240;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30233.897;3285;Pueblo Andino
1998;87244;5054520;0.0;25252.0;1460.0;673.1;354694.1;370073.0;4271.7;9043.5;6771.7;3920.8;5599.0;1741.2;771.9;0.0;124465;Villa Maria del Rio Seco
1998;87328;12922825;2640.6;24101.0;1320.0;662.6;346261.6;369867.4;3839.4;9249.8;6556.2;4239.7;8204.0;2115.8;653.8;0.0;207685;Villa Dolores Aero
1998;87344;20791130;2562.6;26302.0;1394.0;840.2;350725.4;370600.2;4153.3;8628.0;6241.3;4140.9;4457.0;3819.4;1212.5;0.0;173010;Cordoba Aero
1998;87345;28659435;2465.7;23650.0;1340.0;893.4;341679.3;358911.5;3962.9;8833.8;6476.8;4518.6;4440.0;2797.8;342.2;0.0;155490;Cordoba Obs.
1998;87349;36527740;2628.0;25878.0;1309.0;766.8;356368.9;370675.7;3914.9;8619.8;6187.3;3979.8;6176.0;2089.3;758.9;0.0;123370;Pilar Obs.
1998;87453;44396045;2079.4;24547.0;1451.0;945.1;352702.2;370466.4;3444.2;8195.4;5995.0;4251.2;6788.0;3910.3;1604.1;0.0;153665;Rio Cuarto Aero
1998;87466;51364990;2583.4;26577.0;0.0;636.9;0.0;0.0;4743.6;8626.4;0.0;4383.3;0.0;0.0;799.16666666;0.0;40150;Marcos Juarez INTA
1998;87467;59141315;2493.2;27396.0;1291.0;686.4;365811.8;370719.8;4182.8;8778.2;6095.9;3927.7;5189.0;2909.6;1207.6;0.0;41610;Marcos Juarez Aero
1998;87534;67009620;2584.4;28270.0;1320.0;1234.0;364947.4;370860.9;4040.9;8186.4;5709.1;3820.3;6181.0;2134.9;782.8;0.0;50005;Laboulaye Aero
1998;9987009;73722700;2386.7;0.0;0.0;859.0;0.0;0.0;0.0;8606.0;0.0;3444.0;0.0;0.0;0.0;0.0;106580;Manfredi INTA
1999;1;84250089;0.0;0.0;0.0;1729.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1999;2;88989789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40710.88284;3294;Pueblo Andino
1999;87244;5202141;0.0;26177.0;1473.0;965.9;354591.3;370973.7;4419.3;8833.3;6681.8;3949.6;5846.0;1701.0;849.3;0.0;124806;Villa Maria del Rio Seco
1999;87328;13092003;2744.7;24909.0;1305.0;792.7;347185.4;370892.4;3874.5;8990.5;6378.6;4200.8;7964.0;2081.1;670.5;0.0;208254;Villa Dolores Aero
1999;87344;20981865;2438.7;26098.0;1484.0;1341.5;351587.6;371526.9;3936.6;8442.7;6134.1;4072.9;4515.0;3821.6;1175.3;0.0;173484;Cordoba Aero
1999;87345;28871727;2404.6;25307.0;1459.0;1242.5;353117.5;370970.6;4091.3;8856.1;6460.0;4454.3;4631.0;2864.3;356.1;0.0;155916;Cordoba Obs.
1999;87349;36761589;2523.1;26451.0;1381.0;998.3;357257.6;371614.2;3950.5;8433.9;6109.9;4055.7;7961.0;2082.0;857.7;0.0;123708;Pilar Obs.
1999;87453;44651451;2044.5;24842.0;1449.0;1133.3;353539.0;371363.4;3413.2;8034.4;5925.5;4183.7;7561.0;2731.1;1334.5;0.0;154086;Rio Cuarto Aero
1999;87466;51639489;2459.6;25615.0;0.0;852.2;0.0;0.0;4555.4;8596.9;0.0;4406.4;0.0;0.0;818.333333326;0.0;40260;Marcos Juarez INTA
1999;87467;59437119;2418.4;27900.0;1355.0;981.4;366677.5;371596.2;4351.0;8740.1;6159.2;3970.4;5629.0;2365.7;1104.8;0.0;41724;Marcos Juarez Aero
1999;87534;67326981;2580.2;28327.0;1358.0;984.6;365871.9;371799.8;4022.6;8207.3;5697.6;3743.0;5842.0;2292.5;856.0;0.0;50142;Laboulaye Aero
1999;9987009;74058453;2282.2;60.0;0.0;825.5;0.0;0.0;13.0;8291.7;0.0;3298.9;0.0;0.0;0.0;0.0;106872;Manfredi INTA
2000;1;84153305;0.0;0.0;0.0;1200.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
2000;2;88880055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38582.12323;3285;Pueblo Andino
2000;87244;5321335;0.0;26859.0;1423.0;1064.8;353223.5;367538.7;4639.5;8943.6;6685.8;3930.2;5787.0;1635.5;817.4;0.0;124465;Villa Maria del Rio Seco
2000;87328;13189640;2996.6;23992.0;1213.0;643.3;345963.3;369563.0;3847.8;9207.9;6548.8;4334.9;8368.0;2199.0;736.7;0.0;207685;Villa Dolores Aero
2000;87344;21057945;2668.5;25736.0;1403.0;1257.1;350183.7;370027.2;3921.4;8635.5;6195.7;4152.0;4227.0;4039.2000000000003;1279.6;0.0;173010;Cordoba Aero
2000;87345;28926250;2680.1;25186.0;1336.0;937.1;351659.1;369426.4;4158.1;9021.4;6536.9;4573.2;4813.0;3149.5;398.6;0.0;155490;Cordoba Obs.
2000;87349;36794555;2664.3;26739.0;1317.0;999.0;355874.6;370173.9;4089.8;8531.0;6125.1;4222.9;8390.0;2640.5;1091.4;0.0;123370;Pilar Obs.
2000;87453;44662860;2140.9;24747.0;1408.0;833.5;352152.4;369914.2;3350.6;8154.2;5888.7;4056.4;7434.0;3168.6;1574.3;0.0;153665;Rio Cuarto Aero
2000;87466;51631805;2269.4;26023.0;0.0;985.7;0.0;0.0;4572.7;8468.4;0.0;4375.4;0.0;0.0;838.055555548;0.0;40150;Marcos Juarez INTA
2000;87467;59408130;2498.6;28211.0;1301.0;1080.3;365277.7;370185.2;4400.9;8697.9;6089.1;3991.9;5765.0;2374.5;1068.1;0.0;41610;Marcos Juarez Aero
2000;87534;67276435;2606.9;27840.0;1330.0;864.2;364415.4;370320.1;3888.5;8304.1;5664.4;3642.5;6518.0;2484.4;957.3;0.0;50005;Laboulaye Aero
2000;9987009;73989515;2482.9;141.0;0.0;821.0;0.0;0.0;-10.4;8264.9;0.0;3478.4;0.0;0.0;0.555555556;0.0;106580;Manfredi INTA
2001;1;84286530;0.0;0.0;0.0;1201.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
2001;2;89013280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59214.50871;3285;Pueblo Andino
2001;87244;5454560;0.0;27658.0;1523.0;975.1;346408.2;360424.1;5005.4;8909.8;6799.4;4064.8;5609.0;1514.3999999999999;729.2;0.0;124465;Villa Maria del Rio Seco
2001;87328;13322865;2471.5;24068.0;1359.0;673.9;345975.5;369542.3;3933.0;9289.3;6630.6;4433.9;8023.0;2221.4;696.4;0.0;207685;Villa Dolores Aero
2001;87344;21191170;2431.4;26187.0;1505.0;900.1;350205.8;370035.2;4128.3;8585.3;6260.6;4300.5;4393.0;3891.4;1252.7;0.0;173010;Cordoba Aero
2001;87345;29059475;2446.6;25964.0;1452.0;703.0;352180.7;369963.8;4378.8;8958.7;6579.7;4706.9;4642.0;3114.1;425.7;0.0;155490;Cordoba Obs.
2001;87349;36927780;2459.0;26924.0;1479.0;833.2;355954.6;370241.1;4233.0;8512.5;6210.4;4456.8;8250.0;2289.1;964.1;0.0;123370;Pilar Obs.
2001;87453;44796085;2056.4;25487.0;1569.0;730.8;352231.2;369972.2;3624.6;8135.3;5968.2;4242.4;6680.0;3966.5;1879.6;0.0;153665;Rio Cuarto Aero
2001;87466;51765030;2195.8;25408.0;0.0;979.0;0.0;0.0;4633.4;8573.7;0.0;4660.4;0.0;0.0;853.8888888820001;0.0;40150;Marcos Juarez INTA
2001;87467;59541355;2366.0;28503.0;1459.0;979.7;365279.9;370175.5;4629.2;8802.1;6272.5;4136.9;5782.0;2294.7;1037.3;0.0;41610;Marcos Juarez Aero
2001;87534;67409660;2323.7;28299.0;1484.0;887.9;364465.9;370362.0;4158.7;8264.9;5833.5;3922.5;5920.0;2457.3;970.0;0.0;50005;Laboulaye Aero
2001;9987009;74122740;1163.6;19516.0;0.0;914.3;0.0;0.0;3818.9;8388.2;0.0;3843.4;0.0;0.0;0.0;0.0;106580;Manfredi INTA
