omm_id;hydro_year;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal
87244;2013;;68.56318681318682;3.6126373626373627;2.0027397260273974;975.0576923076923;1013.2111764705882;12.60989010989011;26.320273972602738;19.583013698630136;13.62427536231884;15.742990654205608;3.902803738317757;1.5942307692307691;
87244;2014;;77.17045454545455;3.802197802197802;2.207671232876712;975.1013736263737;1014.6096153846155;13.549431818181818;26.389807162534435;18.696703296703298;12.08409090909091;;;1.2953296703296704;
87244;2015;;73.22404371584699;4.5109289617486334;2.033606557377049;975.2565573770493;1014.8674863387978;12.235245901639345;25.249859943977594;18.023497267759563;11.247770700636943;;;1.3398907103825135;
87244;2016;;70.30410958904109;3.6767123287671235;1.632876712328767;975.9419178082192;1015.638904109589;11.08054794520548;25.934986225895315;17.624109589041097;10.746153846153845;;;1.3627397260273972;
87244;2017;;69.98904109589041;3.767123287671233;1.6387362637362637;974.7800000000001;1014.2399999999999;12.337808219178083;27.199723756906074;18.93068493150685;12.018232044198896;;;1.723013698630137;
87244;2018;;76.96712328767123;4.005479452054795;2.1810958904109587;975.7512328767124;1015.4709589041097;12.612876712328767;24.913698630136988;17.38;11.259178082191783;18.0;12.3;1.5542465753424657;
87244;2019;;67.27477477477477;3.310810810810811;1.2283783783783784;975.6959459459459;1015.5094594594594;9.551351351351352;25.39684684684685;16.759909909909908;9.43918918918919;;;1.9905405405405405;
87328;1960;7.409933774834438;;;2.529139072847682;;;;27.827152317880792;;14.563087248322148;23.508333333333333;8.560833333333333;;
87328;1961;8.264166666666666;;;1.5687671232876712;;;;25.742582417582415;;11.706336088154268;25.286567164179104;9.834925373134329;;
87328;1962;8.357534246575343;;;1.3857534246575343;;;;25.88986301369863;;11.76456043956044;24.714285714285715;8.97629179331307;;
87328;1963;6.821546961325967;;;1.2581967213114753;;;;25.501092896174864;;12.289071038251366;26.736842105263158;8.598026315789474;;
87328;1964;7.903409090909091;;;1.851232876712329;;;;25.198060941828256;;11.323398328690807;25.478753541076486;8.13087818696884;;
87328;1965;7.8969696969696965;;;1.7208219178082191;;;;25.986575342465756;;12.063911845730027;25.671270718232044;8.54585635359116;;
87328;1966;7.575119617224881;;;0.9589622641509434;;;;24.207075471698115;;9.930188679245282;26.004716981132077;10.172641509433962;;
87328;1967;9.096226415094339;49.948905109489054;3.021897810218978;2.1295620437956204;946.5116788321168;;9.562408759124088;27.883516483516484;21.705839416058392;13.633576642335766;24.66788321167883;8.622992700729926;2.690875912408759;
87328;1968;8.15414364640884;52.83013698630137;3.3643835616438356;1.3997260273972603;946.3484931506849;;9.348219178082191;26.575616438356164;20.58219178082192;13.304383561643837;24.274725274725274;9.1010989010989;2.6405479452054794;
87328;1969;7.63489010989011;49.106849315068494;3.421917808219178;1.2038356164383561;946.3263013698629;;7.556712328767123;26.464383561643835;20.08;12.73013698630137;24.9013698630137;10.20082191780822;3.091506849315069;
87328;1970;8.139178082191782;46.06575342465754;2.9232876712328766;1.3380821917808219;946.3668493150685;1010.6273504273504;5.673972602739726;25.76958904109589;19.10356164383562;11.300547945205478;22.953424657534246;8.923287671232877;2.5975342465753424;
87328;1971;8.26639344262295;47.89890710382514;2.8442622950819674;1.0292349726775956;945.9661202185791;1010.1898907103825;7.495628415300547;26.72900552486188;20.473224043715845;12.569398907103825;24.273224043715846;10.33551912568306;2.351092896174863;
87328;1972;7.850958904109588;56.104109589041094;3.802739726027397;2.3123287671232875;946.0087671232877;1010.4676712328768;8.781917808219179;26.169230769230772;18.803561643835618;11.766575342465753;23.431318681318682;8.713736263736264;2.0115068493150687;
87328;1973;8.05041095890411;57.42465753424658;3.2054794520547945;1.3693150684931508;947.3819178082192;1011.9158904109589;8.064109589041097;25.581767955801105;17.75972602739726;11.326027397260274;22.824657534246576;7.808219178082192;1.7953424657534245;
87328;1974;7.681369863013698;54.81369863013698;3.221917808219178;1.4189041095890411;946.7339726027398;1011.1915068493151;8.192054794520548;25.556712328767127;18.589315068493153;11.671506849315069;23.887671232876713;7.283287671232877;2.2063013698630134;
87328;1975;8.083060109289617;51.576502732240435;2.6721311475409837;1.249726775956284;946.8729508196722;1011.45;7.433333333333333;25.58606557377049;19.044808743169398;11.166393442622951;23.188524590163933;8.952459016393442;2.30327868852459;
87328;1976;7.792054794520547;55.66849315068493;3.6465753424657534;2.0523287671232877;946.6117808219178;1011.1690410958904;8.698630136986301;25.334520547945207;18.81013698630137;11.526027397260274;24.01095890410959;9.406027397260274;2.304109589041096;
87328;1977;8.027687296416937;56.11506849315069;3.4602739726027396;2.052054794520548;946.686301369863;1011.057808219178;9.797534246575342;26.294520547945204;19.883835616438358;12.583287671232876;24.232876712328768;8.89041095890411;2.138356164383562;
87328;1978;7.061383285302594;58.084931506849315;3.9397260273972603;1.9791780821917808;946.9915068493151;1011.555890410959;9.890958904109588;25.654794520547945;19.312602739726028;11.778082191780822;23.575342465753426;8.037534246575342;2.247671232876712;
87328;1979;5.723255813953489;61.967213114754095;4.051912568306011;2.192622950819672;946.4491803278689;1010.9368852459017;10.431147540983607;25.602185792349726;18.90928961748634;12.445081967213113;22.715846994535518;7.7374316939890715;2.1144808743169397;
87328;1980;6.9655555555555555;60.59452054794521;3.717808219178082;2.5345205479452058;946.8627397260275;1011.3128767123288;9.766849315068493;25.448219178082194;18.572876712328767;11.413698630136986;23.83013698630137;8.121643835616439;2.2473972602739725;
87328;1981;5.411041009463722;57.20821917808219;3.5342465753424657;1.5654794520547946;947.2835616438356;1011.7126666666667;9.524109589041096;25.79342465753425;19.22876712328767;11.334794520547945;23.805479452054794;7.238630136986301;2.35;
87328;1982;5.886263736263736;58.632876712328766;4.465564738292011;1.5764383561643835;945.4649315068493;1010.4170967741935;9.84027397260274;25.635068493150683;19.326027397260273;12.153698630136986;24.813186813186814;7.241483516483517;2.5908839779005524;
87328;1983;7.593427230046949;59.08196721311475;3.7076502732240435;2.0325136612021857;946.6262295081967;1011.2046575342466;9.642622950819671;25.434794520547946;18.93688524590164;11.305737704918032;24.505464480874316;5.997814207650273;2.366120218579235;
87328;1984;7.785479452054794;57.9972602739726;3.9123287671232876;1.603013698630137;946.444109589041;1011.0112328767123;9.420821917808219;25.10879120879121;18.846575342465755;11.367397260273973;25.389041095890413;6.158630136986302;2.185205479452055;
87328;1985;7.792222222222223;59.09041095890411;3.515068493150685;1.764931506849315;946.5950684931507;1011.0005479452055;10.524657534246575;26.279395604395607;19.665753424657535;12.201923076923077;24.72252747252747;6.261263736263736;1.9766483516483517;
87328;1986;7.752851711026616;60.512328767123286;3.9972602739726026;1.7076712328767125;947.1257534246575;1011.3953424657534;10.10027397260274;26.36027397260274;18.974520547945204;12.65989010989011;23.07123287671233;5.258082191780822;1.773150684931507;
87328;1987;6.98063583815029;58.314207650273225;3.841530054644809;1.3133879781420765;947.7680327868852;1012.164480874317;8.905737704918034;26.001385041551245;18.390437158469943;12.344166666666666;22.363387978142075;6.3191256830601095;1.9702185792349727;
87328;1988;7.017073170731707;57.15068493150685;2.7205479452054795;1.9578082191780823;948.021095890411;1012.5317808219178;8.347123287671232;26.216438356164385;18.259999999999998;11.261111111111111;23.5972602739726;6.546027397260274;2.0134246575342467;
87328;1989;6.965656565656566;61.082191780821915;3.410958904109589;1.8599999999999999;947.5438356164384;1011.9145205479451;9.752876712328767;26.120604395604396;18.515068493150686;11.851104972375692;22.08219178082192;6.163835616438357;2.0835616438356164;
87328;1990;5.776666666666666;63.3168044077135;3.4258241758241756;1.9071428571428573;947.7648351648352;1012.1337912087912;10.613774104683197;26.17087912087912;18.660330578512397;12.250692520775623;23.310439560439562;6.015934065934067;2.059065934065934;
87328;1991;5.212187500000001;65.79234972677595;3.691256830601093;1.9092896174863387;947.2062841530054;1011.7901639344262;10.336612021857922;25.249453551912566;17.69945355191257;11.622677595628414;23.58743169398907;5.9;1.8770491803278688;
87328;1992;4.674180327868853;62.917808219178085;3.515068493150685;1.7901369863013699;947.6961643835616;1012.2742465753424;9.710958904109589;25.356712328767124;17.7986301369863;11.753021978021978;23.92876712328767;5.912328767123288;2.0027397260273974;
87328;1993;4.418309859154929;59.843835616438355;3.208219178082192;1.9589041095890412;947.9186301369863;1012.5698630136986;9.502465753424659;25.497808219178083;18.32849315068493;11.131780821917808;21.882191780821916;4.88054794520548;1.8238356164383562;
87328;1994;4.850557620817844;59.667582417582416;3.4532967032967035;1.264931506849315;947.1509641873278;1011.4835164835165;11.266483516483516;26.845479452054796;20.195054945054945;12.343835616438357;23.416438356164385;4.936986301369863;2.0005494505494505;
87328;1995;6.578512396694215;58.94535519125683;3.16120218579235;1.5527322404371584;947.301652892562;1011.7658469945355;10.002459016393443;26.310382513661203;19.202732240437157;11.965573770491803;23.304109589041097;5.42958904109589;1.9226775956284154;
87328;1996;7.241917808219179;61.26027397260274;2.96986301369863;1.7997260273972602;948.0934246575342;1012.610410958904;9.866849315068494;26.452328767123287;18.487397260273973;11.922739726027398;22.44109589041096;6.328219178082192;1.9468493150684931;
